attribute_id,attribute_code,frontend_input,default_value,is_unique,is_required,scope,apply_to,is_configurable,is_searchable,is_visible_in_advanced_search,is_comparable,is_used_for_promo_rules,is_visible_on_front,used_in_product_listing,additional_fields,options,frontend_label
817,including_lifetime_safety_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Free Safety Cam Update, Gratis flitspaalgegevensupdates, Gratis flitspaalgegevensupdates, Free Safety Cam Update, Mises à jour gratuites des données des radars, Kostenloses Safety Cam Update, Free Safety Cam Update, Mises à jour gratuites des données des radars"
818,speed_limit_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Speed Limit Alert, Snelheidsalarm, Snelheidsalarm, Speed Limit Alert, Alerte de limitation de vitesse, Geschwindigkeitsbegrenzung Alarm, Alerte de limitation de vitesse"
819,ability_photo_video_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"The ability to take photos while recording a video, The ability to take photos while recording a video"
820,bluetooth_phonebook_text,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Bluetooth® Phone Book, Bluetooth® Phone Book, Bluetooth-telefoonboek, Bluetooth-telefoonboek"
821,camera_text,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,Camera
822,lifetime_map_updates_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",," Lifetime Map Updates,  Lifetime Map Updates, Lifetime Kaart Updates, Mises à jour des cartes à vie, Lebenslange-Karten-Updates, Lifetime Kaart Updates, Mises à jour des cartes à vie"
824,spoken_street_names_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Spoken street names(TTS), Spoken street names(TTS), Voorgelezen straatnamen (TTS), Noms de rue parlés (TTS), Gesprochene Straßennamen (TTS), Voorgelezen straatnamen (TTS), Noms de rue parlés (TTS)"
825,lane_guidance_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Lane Guidance, Lane Guidance, Rijbaanbegeleiding, Guidage sur voie, Spurführung, Rijbaanbegeleiding, Guidage sur voie"
826,iq_routes_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"IQ Routes™, IQ Routes™"
827,threed_junction_view_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"3D Junction View, 3D Junction View, 3D Junction Views, Vue des intersections en 3D, 3D-Abzweigungsansicht, 3D Junction Views, Vue des intersections en 3D"
828,learn_me_pro_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"LearnMe Pro™, LearnMe Pro™"
829,pedestrian_mode_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Pedestrian Mode, Pedestrian Mode, Voetgangersmodus, Mode Piéton, Fußgängermodus, Voetgangersmodus, Mode Piéton"
830,trip_planner_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Trip Planner, Trip Planner, Trip Planner, Planificateur de déplacement, Routenplaner, Trip Planner, Planificateur de déplacement"
831,near_me_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Near Me, Near Me, Omgeving, Près de moi, In der Nähe, Omgeving, Près de moi"
832,find_my_car_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Find My Car, Find My Car, Mijn auto zoeken, Trouver ma voiture, Finde mein Auto, Mijn auto zoeken, Trouver ma voiture"
833,tunnel_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Tunnel guidance, Tunnel guidance, Tunnelbegeleiding, Guidage dans les tunnels, Tunnelführung, Tunnelbegeleiding, Guidage dans les tunnels"
834,sound_effect_text,text,,0,0,store,,0,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Sound effect, Sound effect"
835,voice_entry_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Voice Entry, Voice Entry, Spraakbediening, Entrée vocale, Spracheingabe, Spraakbediening, Entrée vocale"
836,media_player_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Media Player, Media Player, Media Player, Lecteur multimédia, Medienplayer, Media Player, Lecteur multimédia"
837,bluetooth_hfc_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Bluetooth® Hands-free Calling, Bluetooth® Hands-free Calling, Bluetooth® Handsfree telefoneren, Appel mains libres Bluetooth®, Bluetooth®-Freisprechen, Bluetooth® Handsfree telefoneren, Appel mains libres Bluetooth®"
838,forward_collision_warning_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Forward Collision Warning System, Waarschuwingssysteem voor frontale botsingen, Waarschuwingssysteem voor frontale botsingen, Forward Collision Warning System, Système d'avertissement de collision frontale, Auffahrwarnsystem, Système d'avertissement de collision frontale"
841,buzzer_instructions_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Buzzer Instructions, Buzzer instructies, Buzzer instructies, Buzzer Instructions, Instructions relatives à l'avertisseur sonore, Buzzer-Befehle, Instructions relatives à l'avertisseur sonore"
842,customizable_dashboard_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Customizable Dashboard, Dashboard personalisatie, Dashboard personalisatie, Customizable Dashboard, Tableau de bord personnalisable, Anpassbares Dashboard, Tableau de bord personnalisable"
843,workout_function_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Workout Function, Workout Functie, Workout Functie, Workout Function, Fonction exercice, Trainingsfunktion, Fonction exercice"
844,detailed_history_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Detailed History, Gedetailleerde historie, Gedetailleerde historie, Detailed History, Historique détaillé, Detaillierter Verlauf, Historique détaillé"
845,poi_list_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"BIKE POI-LIST, POI-lijst, POI-lijst, BIKE  POI-LIST, Liste points d’intérêts, Liste points d’intérêts"
846,surprise_me_loop_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Surprise Me™ Loop, Surprise Me™ lus, Surprise Me™ lus, Surprise Me™ Loop, Surprise Me™ en boucle, Surprise Me™ Rundfahrt, Surprise Me™ en boucle"
847,surprise_me_atob,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Surprise Me™ A to B, Surprise Me™ A naar B, Surprise Me™ A naar B, Surprise Me™ A to B, Surprise Me™ A vers B, Surprise Me™ von A nach B, Surprise Me™ A vers B"
848,importing_track_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Importing Tracks, Importeren van tracks, Importeren van tracks, Importing Tracks, Importer tracé, Streckenimport, Importer tracé"
857,where_ami_function_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Where Am I Function, Waar ben ik functie, Waar ben ik functie, Where Am I Function, Fonction “Où suis je ?“, Wo bin ich, Fonction “Où suis je ?”"
858,block_roads_for_detour_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Block Roads For Detour, Wegblokkades vermijden , Wegblokkades vermijden , Block Roads For Detour, Fonction détour route bloquée, Straßen für Umfahrung sperren, Fonction détour route bloquée"
859,ant_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"ANT+, ANT+"
860,ant_fec_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"ANT+ FE-C, ANT+ FE-C"
861,lap_function_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Lap Function, Lap functie, Lap functie, Lap Function, Fonction Tour, Rundenfunktion, Fonction Tour"
862,ant_sac_sensor_support_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"ANT+ - SAC Sensor Support, ANT+ - Snelheid en cadanscensor support, ANT+ - Snelheid en cadanscensor support, ANT+ - SAC Sensor Support, ANT+ - Prise en charge de capteur SAC, ANT+ - Geschwindigkeits- und Trittfrequenzsensorsensoren Unterstützung, ANT+ - Prise en charge de capteur SAC"
863,magnetless_sac_sensor_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Magnet-less SAC Sensor Support, Magneetloze Snelheid- en cadanssensor support, Magneetloze Snelheid- en cadanssensor support, Magnet-less SAC Sensor Support, Prise en charge de capteur SAC sans aimant, Kompatibel mit magnetlosen Geschwindigkeits- und Trittfrequenzsensorsensoren, Prise en charge de capteur SAC sans aimant"
864,heart_rate_monitor_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Heart Rate Monitor Included, Hartslag monitor inclusief, Hartslag monitor inclusief, Heart Rate Monitor Included, Moniteur de fréquence cardiaque inclus, Herzfrequenzmonitor enthalten, Moniteur de fréquence cardiaque inclus"
865,magnet_less_speed_sensor_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Magnet-less Speed Sensor Included, Magneetloze snelheidsensor inclusief, Magneetloze snelheidsensor inclusief, Magnet-less Speed Sensor Included, Capteur de vitesse sans aimant inclus, Magnetloser Geschwindigkeitssensor enthalten, Capteur de vitesse sans aimant inclus"
866,strava_live_segments_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Strava Live Segments, Strava Live Segments, Strava Live Segments, Strava Live Segments, Segments en direct Strava, Strava -Live-Segmente, Segments en direct Strava"
867,strava_indoor_training_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Strava Indoor Training, Strava Indoor Training, Strava Indoor Training, Strava Indoor Training, Entraînement intérieur Strava, Strava-Heimtrainer, Entraînement intérieur Strava"
868,strava_outdoor_training_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Strava Outdoor Training, Strava Outdoor Training, Strava Outdoor Training, Strava Outdoor Training, Entraînement extérieur Strava, Strava-Outdoor-Training, Entraînement extérieur Strava"
869,node_option_knooppunten_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Node Option(knooppunten), Knooppunten, Knooppunten, Node Option(knooppunten), Option nœuds, Knotepunkt Wahl, Option nœuds"
1250,waterproof_design,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Waterproof Design"
1252,three_axis_gsensor_text,text,,0,0,global,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"3-axis G-sensor, G-sensor met 3 assen, G-sensor met 3 assen, 3-axis G-sensor, Accéléromètre 3 axes, 3-Achsen-G-Sensor, Accéléromètre 3 axes"
1253,motion_detection_recording,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Motion detection recording"
1254,lifetime_sc_updates_text,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Lifetime Safety Camera Updates, Lifetime Safety Camera Updates, Lifetime Flitspalen Camera Updates, Mises à jour radars à vie, Lifetime-Radarfallen-Updates, Lifetime Flitspalen Camera Updates, Mises à jour radars à vie"
1255,battery_capacity,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Battery Capacity"
1257,searchindex_weight,text,,0,0,store,,1,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""0"",""used_for_sort_by"":""0""}",,"Search Weight"
1273,where_to_buy_button,boolean,1,0,0,store,,0,0,0,0,0,0,0,"{""used_for_sort_by"":""0""}","Yes, No","Where to buy button"
1274,supercap,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"SuperCap, SuperCap"
1275,voice_guidance,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Voice Guidance, Stembegeleiding, Stembegeleiding, Voice Guidance, Guidage vocal, Sprachanweisungen, Sprachanweisungen, Guidage vocal, Guidage vocal, Stembegeleiding, Stembegeleiding, Sprachanweisungen, Guidage vocal, Stembegeleiding, Guidage vocal, Stembegeleiding, Sprachanweisungen, Guidage vocal, Guidage vocal, Stembegeleiding, Stembegeleiding, Guidage vocal"
1276,built_in_gold_capacitor,text,,0,0,store,,0,0,0,1,0,1,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Built-in SuperCap, Ingebouwde SuperCap, Ingebouwde SuperCap, SuperCap intégré, Eingebauter Super Kondensator, SuperCap intégré"
1277,allow_for_rma,boolean,1,0,0,global,,1,0,0,0,0,0,0,"{""used_for_sort_by"":""0""}","Yes, No","Allow for RMA"
1398,ota_update,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"OTA Update, OTA-update, OTA-update, Mise à jour OTA, OTA-Aktualisierung, Mise à jour OTA"
1401,b2b_accessories_title1,text,,0,0,store,,1,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""0"",""used_for_sort_by"":""0""}",,Access_title01
1402,b2b_accessories_description1,textarea,,0,0,store,,1,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""0""}",,Access_desp01
1404,b2b_accessories_title2,text,,0,0,store,,1,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""0"",""used_for_sort_by"":""0""}",,Access_title02
1405,b2b_accessories_description2,textarea,,0,0,store,,1,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""0""}",,Access_desp02
1407,b2b_accessories_title3,text,,0,0,store,,1,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""0"",""used_for_sort_by"":""0""}",,Access_title03
1408,b2b_accessories_description3,textarea,,0,0,store,,1,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""0""}",,Access_desp03
1410,b2b_accessories_title4,text,,0,0,store,,1,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""0"",""used_for_sort_by"":""0""}",,Access_title04
1411,b2b_accessories_description4,textarea,,0,0,store,,1,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""0""}",,Access_desp04
1413,b2b_accessories_title5,text,,0,0,store,,1,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""0"",""used_for_sort_by"":""0""}",,Access_title05
1414,b2b_accessories_description5,textarea,,0,0,store,,1,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""0""}",,Access_desp05
1416,b2b_accessories_title6,text,,0,0,store,,1,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""0"",""used_for_sort_by"":""0""}",,Access_title06
1417,b2b_accessories_description6,textarea,,0,0,store,,1,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""0""}",,Access_desp06
1419,b2b_accessories_title7,text,,0,0,store,,1,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""0"",""used_for_sort_by"":""0""}",,Access_title07
1420,b2b_accessories_description7,textarea,,0,0,store,,1,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""0""}",,Access_desp07
1422,b2b_accessories_title8,text,,0,0,store,,1,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""0"",""used_for_sort_by"":""0""}",,Access_title08
1423,b2b_accessories_description8,textarea,,0,0,store,,1,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""0""}",,Access_desp08
1425,b2b_accessories_title9,text,,0,0,store,,1,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""0"",""used_for_sort_by"":""0""}",,Access_title09
1426,b2b_accessories_description9,textarea,,0,0,store,,1,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""0""}",,Access_desp09
1428,b2b_accessories_title10,text,,0,0,store,,1,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""0"",""used_for_sort_by"":""0""}",,Access_title10
1429,b2b_accessories_description10,textarea,,0,0,store,,1,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""0""}",,Access_desp10
1431,customeroverview,textarea,,0,0,store,,1,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""0""}",,overview
1432,overview1name,text,,0,0,store,,1,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""0"",""used_for_sort_by"":""0""}",,"overview 1 name"
1433,overview1description,textarea,,0,0,store,,1,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""0""}",,"overview 1 description"
1434,overview2name,text,,0,0,store,,1,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""0"",""used_for_sort_by"":""0""}",,"overview 2 name"
1435,overview2description,textarea,,0,0,store,,1,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""0""}",,"overview 2 description"
1436,overview3name,text,,0,0,store,,1,0,0,0,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""0"",""used_for_sort_by"":""0""}",,"overview 3 name"
1437,overview3description,textarea,,0,0,store,,1,0,0,0,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""0""}",,"overview 3 description"
1518,product_resource,,,0,0,store,,0,0,0,0,0,0,0,[],,
1527,display_b2b,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Display, Display, Display, Écran, Écran, Scherm, Scherm, Display, Display, Display, Display, Écran, Écran, Scherm, Scherm, Display, Display"
1528,touch_panel_b2b,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Touch Panel, Touch Panel, Touchscreen, Panneau Tactile, Panneau Tactile, Aanraakscherm, Aanraakscherm, Touch Panel, Touch Panel, Touch Panel, Touchscreen, Panneau Tactile, Panneau Tactile, Aanraakscherm, Aanraakscherm, Touch Panel, Touch Panel"
1529,platform_b2b,text,,0,0,store,,0,0,0,1,0,1,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Platform, Platform, Plattform, Microprocesseur, Microprocesseur, Platform, Platform, Platform, Platform, Plattform, Microprocesseur, Platform, Microprocesseur, Platform, Platform, Plattform, Microprocesseur, Microprocesseur, Platform, Platform, Platform, Platform"
1531,os_b2b,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"OS, OS, Betriebssystem, SE, SE, Besturingssysteem, Besturingssysteem, OS, OS, Betriebssystem, SE, Besturingssysteem, SE, Besturingssysteem, OS, Betriebssystem, SE, SE, Besturingssysteem, Besturingssysteem, OS, OS"
1533,expansion_b2b,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Expansion, Expansion, Erweiterung, Extensible, Extensible, Uitbreiding, Uitbreiding, Expansion, Expansion, Erweiterung, Extensible, Uitbreiding, Extensible, Uitbreiding, Expansion, Erweiterung, Extensible, Extensible, Uitbreiding, Uitbreiding, Expansion, Expansion"
1534,wireless_interface_b2b,textarea,,0,0,store,,0,0,0,1,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""1""}",,"Wireless Interface, Drahtlosschnittstelle, Connexion sans fil, Connexion sans fil, Draadloze interface, Draadloze interface, Drahtlosschnittstelle, Connexion sans fil, Draadloze interface, Connexion sans fil, Draadloze interface, Drahtlosschnittstelle, Connexion sans fil, Connexion sans fil, Draadloze interface, Draadloze interface"
1535,nfc_b2b,textarea,,0,0,store,,0,0,0,1,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""1""}",,NFC
1536,sensor_b2b,textarea,,0,0,store,,0,0,0,1,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""1""}",,"Sensor, Sensoren, Technologie de détection interactive (IST), Technologie de détection interactive (IST), Sensors, Sensors, Sensoren, Technologie de détection interactive (IST), Sensors, Technologie de détection interactive (IST), Sensors, Sensoren, Technologie de détection interactive (IST), Sensors, Sensors"
1538,camera_b2b,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Camera, Kamera, Caméra, Caméra, Camera, Camera, Kamera, Caméra, Camera, Camera"
1539,physical_interfance_b2b,textarea,,0,0,store,,0,0,0,1,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""1""}",,"Physical Interface, Physikalische Schnittstelle, Interface physique, Interface physique, Fysieke interface, Fysieke interface, Physikalische Schnittstelle, Interface physique, Fysieke interface, Interface physique, Fysieke interface, Physikalische Schnittstelle, Interface physique, Interface physique, Fysieke interface, Fysieke interface"
1540,button,textarea,,0,0,store,,0,0,0,1,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""1""}",,"Buttons, Tasten, Boutons, Boutons, Knoppen, Knoppen, Tasten,  boutons, Knoppen,  boutons, Knoppen, Tasten, Boutons, Boutons, Knoppen, Knoppen"
1541,battery_b2b,textarea,,0,0,store,,0,0,0,1,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""1""}",,"Battery, Akku, Batterie, Batterie, Batterij, Batterij, Akku, Batterie, Batterij, Batterie, Batterij, Akku, Batterie, Batterie, Batterij, Batterij"
1542,environment,textarea,,0,0,store,,0,0,0,1,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""1""}",,"Environment, Umgebung, Environnement d'utilisation, Environnement d'utilisation, Omgeving, Omgeving, Umgebung, Environnement d'utilisation, Omgeving, Environnement d'utilisation, Omgeving, Umgebung, Environnement d'utilisation, Environnement d'utilisation, Omgeving, Omgeving"
1543,certification_b2b,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Certification, Zertifizierung, Certification, Certification, Certificering, Certificering, Zertifizierung, Certification, Certificering, Certification, Certificering, Zertifizierung, Certification, Certification, Certificering, Certificering"
1544,warranty_b2b,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Warranty, Garantie, Garantie, Garantie, Garantie, Garantie, Garantie, Garantie, Garantie, Garantie, Garantie, Garantie, Garantie, Garantie, Garantie, Garantie"
1545,weight_b2b,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Weight, Gewicht, Poids, Poids, Gewicht, Gewicht, Gewicht, Poids, Gewicht, Poids, Gewicht, Gewicht, Poids, Poids, Gewicht, Gewicht"
1546,dimension_b2b,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Dimensions, Abmessungen, Dimensions, Dimensions, Afmetingen, Afmetingen, Abmessungen, Dimensions, Afmetingen, Dimensions, Afmetingen, Abmessungen, Dimensions, Dimensions, Afmetingen, Afmetingen"
1548,bcr_b2b_textarea,textarea,,0,0,store,,0,0,0,1,0,0,0,"{""is_wysiwyg_enabled"":""1"",""is_html_allowed_on_front"":""1""}",,BCR
1549,memory_b2b,text,,0,0,store,,0,0,0,1,0,0,0,"{""frontend_class"":null,""is_html_allowed_on_front"":""1"",""used_for_sort_by"":""0""}",,"Memory, Arbeitsspeicher, Mémoire, Mémoire, Geheugen, Geheugen, Arbeitsspeicher, Mémoire, Geheugen, Mémoire, Geheugen, Arbeitsspeicher, Mémoire, Mémoire, Geheugen, Geheugen"
